seq	wall	pid	ep	final_branch	reason	is_clean	gsucc	ret	steps
1785	1783856585.092465	2277	10	bridge	max_steps	0	0	-6.3564	600
1786	1783856587.718469	2855	4	bridge	max_steps	0	0	-6.1463	600
1787	1783856591.449526	3107	4	bridge	max_steps	0	0	-6.6574	600
1788	1783856608.453062	2897	4	bridge	max_steps	0	0	-6.2025	600
1789	1783856608.577513	3149	4	bridge	max_steps	0	0	-6.2456	600
1790	1783856609.823377	3191	4	bridge	max_steps	0	0	-5.8616	600
1791	1783856661.117436	3436	4	bridge	max_steps	0	0	-5.8623	600
1792	1783856709.886009	2361	11	bridge	max_steps	0	0	-5.4576	600
1793	1783856739.406553	3233	5	bridge	max_steps	0	0	-6.6124	600
1794	1783856758.363006	3394	5	bridge	max_steps	0	0	-6.2994	600
1795	1783856759.711716	2534	5	bridge	max_steps	0	0	-6.9353	600
1796	1783856759.788896	2066	12	bridge	max_steps	0	0	-6.3083	600
1797	1783856772.334211	1793	11	bridge	max_steps	0	0	-6.7850	600
1798	1783856773.687370	3478	5	RCCA	max_steps	1	0	-1.9717	600
1799	1783856782.188235	3584	5	bridge	max_steps	0	0	-6.0243	600
1800	1783856788.052469	2855	5	bridge	max_steps	0	0	-6.2437	600
1801	1783856791.954995	2981	5	RCCA	max_steps	1	0	-3.1943	600
1802	1783856796.404602	3107	5	bridge	max_steps	0	0	-6.0319	600
1803	1783856799.919844	2897	5	bridge	max_steps	0	0	-6.3697	600
1804	1783856804.103282	3191	5	bridge	max_steps	0	0	-6.3549	600
1805	1783856805.880774	2277	11	bridge	max_steps	0	0	-5.7414	600
1806	1783856813.076318	3149	5	bridge	max_steps	0	0	-6.1201	600
1807	1783856848.968541	3436	5	bridge	max_steps	0	0	-6.2797	600
1808	1783856949.259933	2855	6	bridge	max_steps	0	0	-6.6764	600
1809	1783856976.938593	2066	13	RCCA	max_steps	1	0	-2.1685	600
